,price,size
0,42418.58,0.05907939
1,42422.35,0.11788837
2,42425.22,0.47050571
3,42427.63,0.24478233
4,42427.64,1.0
5,42428.96,0.03480172
6,42429.63,0.14738775
7,42429.9,1.0
8,42431.84,0.15325232
9,42435.01,0.039
10,42436.09,0.28711227
11,42436.1,0.312
12,42438.76,0.02854734
13,42438.77,0.37020296
14,42439.17,0.35320908
15,42444.46,0.05
16,42444.61,0.0350746
17,42446.04,0.23576709
18,42447.8,8.6065
19,42451.77,0.35367499
20,42452.07,0.47165192
21,42459.43,0.59
22,42466.27,0.70762473
23,42467.9,0.762
24,42478.65,0.1403581
25,42482.19,0.17453864
26,42483.6,1.551
27,42488.02,0.31682706
28,42498.25,2.36073058
29,42506.26,1.18
30,42528.5,2.35887681
31,42535.94,0.02600643
32,42535.95,3.773
33,42541.36,0.06501944
34,42541.37,2.2
35,42557.85,0.16907202
36,42557.86,0.50473793
37,42575.8,1.39
38,42608.81,1.05411287
39,42609.09,7.614
40,42653.63,16.331
41,42742.3,1.224
42,42763.08,0.79999995
43,42801.0,0.00061027
44,42819.38,16.666
45,42900.0,0.00149049
46,42901.0,0.00060884
47,42933.0,0.00406
48,42934.0,0.00122
49,42959.25,0.02280149
