,price,size
0,42380.13,0.11803955
1,42380.14,0.11803955
2,42383.09,0.48945628
3,42384.7,0.14711862
4,42385.62,0.039
5,42386.74,0.23422878
6,42386.76,1.0
7,42386.82,1.0
8,42387.77,0.18885107
9,42390.22,0.30069115
10,42391.56,0.18883429
11,42392.64,0.05
12,42393.39,0.03530545
13,42396.02,0.03534774
14,42398.26,0.03429307
15,42398.27,0.37237608
16,42398.28,0.23606124
17,42404.98,0.03577682
18,42407.6,0.59
19,42409.4,0.42954681
20,42413.15,0.35401335
21,42418.58,1.0
22,42422.35,0.47200636
23,42422.4,8.5496
24,42430.62,0.23606183
25,42441.2,0.762
26,42444.07,0.17707773
27,42445.07,0.70802989
28,42451.57,1.18
29,42469.64,0.31963483
30,42469.65,2.35992904
31,42483.6,1.551
32,42498.24,0.09112108
33,42498.25,2.36073058
34,42500.49,2.2
35,42502.1,0.13
36,42533.19,0.16922714
37,42535.95,3.773
38,42548.2,1.34
39,42557.86,0.50473793
40,42608.81,1.05411287
41,42609.09,7.614
42,42653.63,16.331
43,42742.3,1.224
44,42763.08,0.79999995
45,42801.0,0.00061027
46,42819.38,16.666
47,42900.0,0.00149049
48,42901.0,0.00060884
49,42933.0,0.00406
