,price,size
0,42417.67,0.11790051
1,42417.72,0.11791329
2,42425.21,0.24419312
3,42425.22,0.47050571
4,42426.12,0.15327259
5,42427.64,1.0
6,42428.98,0.03568201
7,42429.63,0.14738775
8,42429.73,0.039
9,42429.9,1.0
10,42435.34,0.23582657
11,42436.09,0.28711227
12,42436.1,0.312
13,42436.15,0.11740382
14,42438.76,0.02854734
15,42438.77,0.37020296
16,42439.76,0.05
17,42444.61,0.0350746
18,42447.8,8.6065
19,42448.11,1.11780434
20,42451.77,0.35367499
21,42452.07,0.47165192
22,42452.56,0.59
23,42466.27,0.70762473
24,42467.9,0.762
25,42483.6,1.551
26,42486.62,0.13579341
27,42488.02,0.31682706
28,42494.61,0.17418388
29,42498.25,2.36073058
30,42506.26,1.18
31,42518.4,0.4
32,42528.5,2.35887681
33,42535.94,0.02600643
34,42535.95,3.773
35,42541.36,0.06501944
36,42541.37,2.2
37,42557.85,0.16907202
38,42575.8,1.39
39,42607.26,0.47559248
40,42608.81,1.05411287
41,42609.09,7.614
42,42653.63,16.331
43,42742.3,1.224
44,42763.08,0.79999995
45,42801.0,0.00061027
46,42819.38,16.666
47,42900.0,0.00149049
48,42901.0,0.00060884
49,42933.0,0.00406
