,price,size
0,42380.13,0.11803955
1,42380.14,0.11803955
2,42382.31,1.0
3,42383.09,0.48945628
4,42384.7,0.14711862
5,42385.62,0.039
6,42386.74,0.23422878
7,42386.82,1.0
8,42387.77,0.18885107
9,42390.22,0.30069115
10,42391.56,0.18883429
11,42394.91,0.05
12,42396.02,0.03534774
13,42398.26,0.03429307
14,42398.27,0.37237608
15,42398.28,0.23606124
16,42404.98,0.03577682
17,42407.6,0.59
18,42409.4,0.312
19,42413.15,0.35401335
20,42418.58,1.0
21,42422.35,0.47200636
22,42422.4,8.5496
23,42434.1,0.19522825
24,42441.2,0.762
25,42444.07,0.17707773
26,42445.07,0.70802989
27,42451.57,1.18
28,42469.64,0.31963483
29,42469.65,2.35992904
30,42483.6,1.551
31,42498.24,0.09112108
32,42498.25,2.36073058
33,42500.49,2.2
34,42502.1,0.13
35,42533.19,0.16922714
36,42535.95,3.773
37,42548.2,1.34
38,42557.86,0.50473793
39,42608.81,1.05411287
40,42609.09,7.614
41,42653.63,16.331
42,42742.3,1.224
43,42763.08,0.79999995
44,42801.0,0.00061027
45,42819.38,16.666
46,42900.0,0.00149049
47,42901.0,0.00060884
48,42933.0,0.00406
49,42934.0,0.00122
