,price,size
0,42391.57,0.47515942
1,42392.71,0.14743951
2,42393.5,1.0
3,42395.94,0.29395389
4,42396.32,1.0
5,42398.73,0.039
6,42404.97,0.28644228
7,42404.98,0.03577682
8,42407.33,0.2359918
9,42409.39,0.39983057
10,42409.4,0.312
11,42413.15,0.35401335
12,42418.58,0.38271683
13,42422.35,0.47200636
14,42422.49,0.05
15,42433.0,8.7691
16,42435.29,0.59
17,42441.2,0.762
18,42445.07,0.70802989
19,42469.65,2.35992904
20,42470.59,1.18
21,42483.6,1.551
22,42498.24,0.02602722
23,42498.25,2.36073058
24,42502.1,0.13
25,42528.98,0.06506806
26,42528.99,0.36588226
27,42529.01,0.16915627
28,42533.21,2.2
29,42535.95,3.773
30,42557.86,0.50473793
31,42608.81,1.05411287
32,42609.09,7.614
33,42653.63,16.331
34,42742.3,1.224
35,42763.08,0.79999995
36,42801.0,0.00061027
37,42819.38,16.666
38,42900.0,0.00149049
39,42901.0,0.00060884
40,42933.0,0.00406
41,42934.0,0.00122
42,42959.25,0.02280149
43,42985.25,0.001
44,43000.0,0.06226909
45,43001.0,0.00060743
46,43015.0,0.00118543
47,43054.01,0.00933468
48,43061.38,0.001
49,43088.88,0.5
