,price,size
0,42384.2,0.14730462
1,42386.76,1.0
2,42386.82,1.0
3,42387.71,0.05
4,42391.21,0.039
5,42391.57,0.47515942
6,42392.58,0.24435028
7,42394.07,0.04166034
8,42394.93,0.039
9,42395.94,0.29395389
10,42396.02,0.03534774
11,42396.32,0.11798521
12,42398.28,0.23606124
13,42402.65,0.59
14,42404.97,0.042092
15,42404.98,0.03577682
16,42409.4,0.312
17,42413.15,0.35401335
18,42418.58,1.0
19,42422.35,0.47200636
20,42422.46,0.21591289
21,42431.96,0.1383677
22,42432.1,8.1913
23,42441.2,0.762
24,42444.07,0.17707773
25,42445.07,0.70802989
26,42451.57,1.18
27,42469.64,0.31963483
28,42469.65,2.35992904
29,42483.6,1.551
30,42498.24,0.02602722
31,42498.25,2.36073058
32,42500.49,2.2
33,42502.1,0.13
34,42533.18,0.06507236
35,42533.2,0.06507236
36,42535.95,3.773
37,42548.2,1.34
38,42557.86,0.50473793
39,42608.81,1.05411287
40,42609.09,7.614
41,42653.63,16.331
42,42742.3,1.224
43,42763.08,0.79999995
44,42801.0,0.00061027
45,42819.38,16.666
46,42900.0,0.00149049
47,42901.0,0.00060884
48,42933.0,0.00406
49,42934.0,0.00122
