,price,size
0,42404.97,0.24041488
1,42404.98,0.03577682
2,42408.06,1.0
3,42408.28,1.0
4,42409.4,0.312
5,42414.83,0.35383281
6,42415.81,0.74676545
7,42415.82,0.2359443
8,42418.57,0.383763
9,42418.58,0.1240347
10,42420.09,0.02833842
11,42422.4,8.5685
12,42425.89,0.35390472
13,42430.62,0.05
14,42437.34,0.47184029
15,42441.2,0.762
16,42445.07,0.70802989
17,42455.41,0.21441913
18,42469.64,0.31963483
19,42483.6,1.551
20,42488.03,1.18
21,42498.25,2.36073058
22,42500.48,0.02602373
23,42502.1,0.13
24,42533.18,0.06506884
25,42535.94,0.06506884
26,42535.95,3.773
27,42541.37,2.2
28,42548.2,1.34
29,42557.86,0.50473793
30,42608.81,1.05411287
31,42609.09,7.614
32,42653.63,16.331
33,42742.3,1.224
34,42763.08,0.79999995
35,42801.0,0.00061027
36,42819.38,16.666
37,42900.0,0.00149049
38,42901.0,0.00060884
39,42933.0,0.00406
40,42934.0,0.00122
41,42959.25,0.02280149
42,42985.25,0.001
43,43000.0,0.06226909
44,43001.0,0.00060743
45,43015.0,0.00118543
46,43054.01,0.00933468
47,43061.38,0.001
48,43088.88,0.5
49,43100.0,0.05551116
