,price,size
0,42412.48,0.153327
1,42417.22,0.46530053
2,42417.23,1.0
3,42418.22,1.0
4,42418.57,0.22813481
5,42418.58,0.11807188
6,42419.12,0.15329481
7,42420.82,0.14708841
8,42421.43,0.29790212
9,42422.27,0.1532849
10,42424.3,0.312
11,42425.87,0.0306105
12,42426.58,0.03610725
13,42427.89,0.23586171
14,42427.94,0.37214141
15,42428.74,0.35356918
16,42432.89,0.05
17,42433.9,0.23583139
18,42438.78,0.35377545
19,42441.2,0.87944575
20,42445.69,0.59
21,42447.8,8.6065
22,42452.07,0.47165192
23,42466.27,0.70762473
24,42469.01,0.13616916
25,42472.25,0.19071889
26,42483.6,1.551
27,42488.02,0.31682706
28,42488.03,1.18
29,42498.25,2.36073058
30,42501.9,0.41
31,42528.49,0.02601907
32,42528.5,2.35887681
33,42535.94,0.06503263
34,42535.95,3.773
35,42541.36,0.16908699
36,42541.37,2.2
37,42557.86,0.50473793
38,42608.81,1.05411287
39,42609.09,7.614
40,42653.63,16.331
41,42742.3,1.224
42,42763.08,0.79999995
43,42801.0,0.00061027
44,42819.38,16.666
45,42900.0,0.00149049
46,42901.0,0.00060884
47,42933.0,0.00406
48,42934.0,0.00122
49,42959.25,0.02280149
