,price,size
0,42403.41,0.11455385
1,42404.97,0.24041488
2,42407.02,0.14704125
3,42408.06,1.0
4,42408.28,1.0
5,42409.4,0.312
6,42409.53,0.1533365
7,42413.25,0.039
8,42413.36,0.03450474
9,42415.81,0.74676545
10,42415.82,0.2359443
11,42418.43,0.03533556
12,42418.58,0.12329188
13,42420.09,0.02833842
14,42422.3,0.23590498
15,42422.4,8.5685
16,42425.88,0.38753394
17,42425.89,0.35390472
18,42426.58,0.03610725
19,42427.95,0.05
20,42437.33,0.1176607
21,42437.34,0.47184029
22,42441.2,0.762
23,42443.43,0.59
24,42461.84,0.17505783
25,42466.27,0.70762473
26,42469.64,0.31963483
27,42472.25,0.19071889
28,42483.6,1.551
29,42488.03,1.18
30,42498.25,2.36073058
31,42502.1,0.13
32,42528.5,2.35887681
33,42533.18,0.02601992
34,42535.94,0.09108876
35,42535.95,3.773
36,42541.37,2.2
37,42548.2,1.34
38,42557.86,0.50473793
39,42608.81,1.05411287
40,42609.09,7.614
41,42653.63,16.331
42,42742.3,1.224
43,42763.08,0.79999995
44,42801.0,0.00061027
45,42819.38,16.666
46,42900.0,0.00149049
47,42901.0,0.00060884
48,42933.0,0.00406
49,42934.0,0.00122
