,price,size
0,42417.72,0.11791329
1,42425.21,0.24419312
2,42425.22,0.47050571
3,42425.53,1.0
4,42426.12,0.15327259
5,42427.23,0.039
6,42427.64,1.0
7,42428.63,0.14718432
8,42428.98,0.03568201
9,42429.72,0.27967332
10,42432.48,0.05
11,42435.47,0.1470326
12,42436.1,0.312
13,42438.76,0.02854734
14,42438.77,0.37020296
15,42440.39,0.23580578
16,42444.61,0.0350746
17,42445.28,0.59
18,42446.21,0.165
19,42447.8,8.6065
20,42451.77,0.35367499
21,42452.07,0.47165192
22,42466.27,0.70762473
23,42467.9,0.762
24,42483.6,1.551
25,42486.98,0.19054362
26,42494.61,0.17418388
27,42498.25,2.36073058
28,42506.25,0.30729311
29,42506.26,1.18
30,42518.4,0.4
31,42528.5,2.35887681
32,42535.94,0.02600643
33,42535.95,3.773
34,42541.36,0.06501944
35,42541.37,2.2
36,42557.85,0.16907202
37,42575.8,1.39
38,42607.26,0.47559248
39,42608.81,1.05411287
40,42609.09,7.614
41,42653.63,16.331
42,42742.3,1.224
43,42763.08,0.79999995
44,42801.0,0.00061027
45,42819.38,16.666
46,42900.0,0.00149049
47,42901.0,0.00060884
48,42933.0,0.00406
49,42934.0,0.00122
