,price,size
0,42393.62,0.11538222
1,42395.36,0.11798025
2,42396.41,0.45555381
3,42397.46,0.25016522
4,42397.49,1.0
5,42398.14,0.18879636
6,42398.42,0.039
7,42399.93,0.18878791
8,42401.32,1.0
9,42402.28,0.03570031
10,42404.98,0.03577682
11,42406.05,0.05
12,42406.33,0.23599769
13,42406.34,0.30554782
14,42409.4,0.312
15,42410.67,0.11794209
16,42412.42,0.47049629
17,42416.02,0.59
18,42418.68,0.33
19,42420.35,0.05
20,42420.56,0.35395168
21,42422.52,0.47201966
22,42441.2,0.762
23,42445.07,0.70802989
24,42469.65,2.35992904
25,42474.18,1.18
26,42483.6,1.551
27,42498.24,0.02602514
28,42498.25,2.36073058
29,42502.1,0.13
30,42528.99,0.36588226
31,42529.01,0.23422232
32,42529.02,2.2
33,42535.95,3.773
34,42567.1,1.66
35,42608.81,1.05411287
36,42609.09,7.614
37,42653.63,16.331
38,42742.3,1.224
39,42763.08,0.79999995
40,42801.0,0.00061027
41,42819.38,16.666
42,42900.0,0.00149049
43,42901.0,0.00060884
44,42933.0,0.00406
45,42934.0,0.00122
46,42959.25,0.02280149
47,42985.25,0.001
48,43000.0,0.06226909
49,43001.0,0.00060743
