,price,size
0,42412.48,0.153327
1,42417.22,0.46530053
2,42417.23,1.0
3,42418.22,1.0
4,42418.57,0.22813481
5,42418.58,0.11807188
6,42419.12,0.15329481
7,42420.82,0.14708841
8,42422.27,0.1532849
9,42424.3,0.312
10,42426.58,0.03610725
11,42427.89,0.23586171
12,42427.94,0.11782117
13,42428.73,0.29439276
14,42428.74,0.35356918
15,42432.88,0.02854734
16,42432.89,0.05
17,42433.9,0.23583139
18,42438.77,0.37020296
19,42438.78,0.35377545
20,42441.2,0.762
21,42445.69,0.59
22,42447.8,8.6065
23,42452.07,0.47165192
24,42466.27,0.70762473
25,42469.01,0.13616916
26,42472.25,0.19071889
27,42483.6,1.551
28,42488.02,0.31682706
29,42488.03,1.18
30,42498.25,2.36073058
31,42501.9,0.41
32,42528.49,0.02601907
33,42528.5,2.35887681
34,42535.94,0.06503263
35,42535.95,3.773
36,42541.36,0.16908699
37,42541.37,2.2
38,42557.86,0.50473793
39,42608.81,1.05411287
40,42609.09,7.614
41,42653.63,16.331
42,42742.3,1.224
43,42763.08,0.79999995
44,42801.0,0.00061027
45,42819.38,16.666
46,42900.0,0.00149049
47,42901.0,0.00060884
48,42933.0,0.00406
49,42934.0,0.00122
