,price,size
0,42412.48,0.153327
1,42417.23,1.0
2,42418.22,1.0
3,42418.58,0.11807188
4,42419.12,0.15329481
5,42420.82,0.14708841
6,42421.43,0.29790212
7,42422.27,0.1532849
8,42424.3,0.312
9,42425.87,0.0306105
10,42426.58,0.03610725
11,42427.89,0.23586171
12,42427.94,0.37214141
13,42429.94,0.11756287
14,42432.89,0.05
15,42433.9,0.23583139
16,42438.78,0.35377545
17,42441.2,0.762
18,42445.69,0.59
19,42447.8,8.6065
20,42452.07,0.47165192
21,42466.0,0.11764219
22,42466.27,0.70762473
23,42469.01,0.13616916
24,42472.25,0.19071889
25,42483.6,1.551
26,42488.02,0.31682706
27,42488.03,1.18
28,42498.25,2.36073058
29,42501.9,0.41
30,42528.49,0.02601907
31,42528.5,2.35887681
32,42535.94,0.06503263
33,42535.95,3.773
34,42541.36,0.16908699
35,42541.37,2.2
36,42557.86,0.50473793
37,42608.81,1.05411287
38,42609.09,7.614
39,42653.63,16.331
40,42742.3,1.224
41,42763.08,0.79999995
42,42801.0,0.00061027
43,42819.38,16.666
44,42900.0,0.00149049
45,42901.0,0.00060884
46,42933.0,0.00406
47,42934.0,0.00122
48,42959.25,0.02280149
49,42985.25,0.001
