,price,size
0,42391.22,0.11604695
1,42391.23,0.11800092
2,42391.57,0.47515942
3,42392.58,0.24435028
4,42392.71,0.14743951
5,42393.5,1.0
6,42394.69,0.18882416
7,42395.49,0.15340111
8,42395.94,0.29395389
9,42396.02,0.03534774
10,42396.32,1.0
11,42399.17,0.04161587
12,42404.97,0.042092
13,42404.98,0.03577682
14,42406.02,0.05
15,42409.39,0.39983057
16,42409.4,0.312
17,42411.81,0.23598389
18,42413.15,0.35401335
19,42414.75,0.59
20,42418.53,0.1177866
21,42418.58,1.0
22,42422.35,0.47200636
23,42432.1,8.1913
24,42437.04,0.15370616
25,42441.2,0.762
26,42444.07,0.17707773
27,42445.07,0.70802989
28,42469.64,0.31963483
29,42469.65,2.35992904
30,42470.59,1.18
31,42483.6,1.551
32,42498.24,0.02602722
33,42498.25,2.36073058
34,42502.1,0.13
35,42533.18,0.06507236
36,42533.2,0.06507236
37,42533.21,2.2
38,42535.95,3.773
39,42548.2,1.34
40,42557.86,0.50473793
41,42608.81,1.05411287
42,42609.09,7.614
43,42653.63,16.331
44,42742.3,1.224
45,42763.08,0.79999995
46,42801.0,0.00061027
47,42819.38,16.666
48,42900.0,0.00149049
49,42901.0,0.00060884
